Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,0
,
,
,
Label,
TIME,CH1
7.254e-04,4.90969
7.256e-04,4.91906
7.258e-04,4.91563
7.260e-04,4.90906
7.262e-04,4.91312
7.264e-04,4.91
7.266e-04,4.91531
7.268e-04,4.91437
7.270e-04,4.91125
7.272e-04,4.90937
7.274e-04,4.9175
7.276e-04,4.91219
7.278e-04,4.91156
7.280e-04,4.9075
7.282e-04,4.90656
7.284e-04,4.91125
7.286e-04,4.90969
7.288e-04,4.90562
7.290e-04,4.91
7.292e-04,4.9125
7.294e-04,4.90562
7.296e-04,4.91063
7.298e-04,4.91969
7.300e-04,4.91156
7.302e-04,4.91312
7.304e-04,4.905
7.306e-04,4.91312
7.308e-04,4.91406
7.310e-04,4.90875
7.312e-04,4.90969
7.314e-04,4.90906
7.316e-04,4.91312
7.318e-04,4.91219
7.320e-04,4.90625
7.322e-04,4.91437
7.324e-04,4.91719
7.326e-04,4.90875
7.328e-04,4.90281
7.330e-04,4.90813
7.332e-04,4.91125
7.334e-04,4.90844
7.336e-04,4.90437
7.338e-04,4.90594
7.340e-04,4.91219
7.342e-04,4.905
7.344e-04,4.91437
7.346e-04,4.90937
7.348e-04,4.90937
7.350e-04,4.9125
7.352e-04,4.9175
7.354e-04,4.90937
7.356e-04,4.9125
7.358e-04,4.90625
7.360e-04,4.9075
7.362e-04,4.9125
7.364e-04,4.91219
7.366e-04,4.92125
7.368e-04,4.91406
7.370e-04,4.91563
7.372e-04,4.90906
7.374e-04,4.90781
7.376e-04,4.90781
7.378e-04,4.91563
7.380e-04,4.90375
7.382e-04,4.91844
7.384e-04,4.905
7.386e-04,4.91063
7.388e-04,4.91344
7.390e-04,4.91281
7.392e-04,4.9175
7.394e-04,4.91656
7.396e-04,4.90937
7.398e-04,4.90719
7.400e-04,4.91437
7.402e-04,4.91563
7.404e-04,4.90906
7.406e-04,4.91031
7.408e-04,4.91219
7.410e-04,4.90906
7.412e-04,4.90656
7.414e-04,4.90906
7.416e-04,4.915
7.418e-04,4.91719
7.420e-04,4.90688
7.422e-04,4.9175
7.424e-04,4.9175
7.426e-04,4.9125
7.428e-04,4.91719
7.430e-04,4.9025
7.432e-04,4.90344
7.434e-04,4.90562
7.436e-04,4.91625
7.438e-04,4.90094
7.440e-04,4.905
7.442e-04,4.90969
7.444e-04,4.9175
7.446e-04,4.90969
7.448e-04,4.90875
7.450e-04,4.90656
7.452e-04,4.9125
7.454e-04,4.91437
7.456e-04,4.91719
7.458e-04,4.9125
7.460e-04,4.91406
7.462e-04,4.91219
7.464e-04,4.91656
7.466e-04,4.91656
7.468e-04,4.90625
7.470e-04,4.90875
7.472e-04,4.91156
7.474e-04,4.90469
7.476e-04,4.91125
7.478e-04,4.90719
7.480e-04,4.915
7.482e-04,4.91531
7.484e-04,4.91312
7.486e-04,4.91625
7.488e-04,4.91938
7.490e-04,4.91938
7.492e-04,4.91812
7.494e-04,4.91594
7.496e-04,4.91219
7.498e-04,4.91469
7.500e-04,4.91219
7.502e-04,4.90813
7.504e-04,4.90375
7.506e-04,4.90781
7.508e-04,4.9075
7.510e-04,4.91156
7.512e-04,4.9125
7.514e-04,4.91312
7.516e-04,4.90844
7.518e-04,4.91312
7.520e-04,4.91375
7.522e-04,4.91812
7.524e-04,4.91594
7.526e-04,4.905
7.528e-04,4.91063
7.530e-04,4.92031
7.532e-04,4.91906
7.534e-04,4.91781
7.536e-04,4.91125
7.538e-04,4.90313
7.540e-04,4.91344
7.542e-04,4.91
7.544e-04,4.91344
7.546e-04,4.91031
7.548e-04,4.90656
7.550e-04,4.9125
7.552e-04,4.91281
7.554e-04,4.91531
7.556e-04,4.91344
7.558e-04,4.91656
7.560e-04,4.91625
7.562e-04,4.92594
7.564e-04,4.91812
7.566e-04,4.91156
7.568e-04,4.91344
7.570e-04,4.91594
7.572e-04,4.90562
7.574e-04,4.91906
7.576e-04,4.9075
7.578e-04,4.91344
7.580e-04,4.91094
7.582e-04,4.905
7.584e-04,4.91
7.586e-04,4.90094
7.588e-04,4.91125
7.590e-04,4.91656
7.592e-04,4.9125
7.594e-04,4.91875
7.596e-04,4.91781
7.598e-04,4.91312
7.600e-04,4.91406
7.602e-04,4.91437
7.604e-04,4.90937
7.606e-04,4.91375
7.608e-04,4.91188
7.610e-04,4.91594
7.612e-04,4.915
7.614e-04,4.90437
7.616e-04,4.90937
7.618e-04,4.91094
7.620e-04,4.90906
7.622e-04,4.91156
7.624e-04,4.90937
7.626e-04,4.90688
7.628e-04,4.90719
7.630e-04,4.91312
7.632e-04,4.90562
7.634e-04,4.90469
7.636e-04,4.91063
7.638e-04,4.91875
7.640e-04,4.91125
7.642e-04,4.90937
7.644e-04,4.9075
7.646e-04,4.90781
7.648e-04,4.90813
7.650e-04,4.91375
7.652e-04,4.90625
7.654e-04,4.91281
7.656e-04,4.90562
7.658e-04,4.90875
7.660e-04,4.90406
7.662e-04,4.90844
7.664e-04,4.91625
7.666e-04,4.91094
7.668e-04,4.91
7.670e-04,4.91625
7.672e-04,4.91156
7.674e-04,4.90719
7.676e-04,4.90937
7.678e-04,4.90656
7.680e-04,4.90875
7.682e-04,4.9125
7.684e-04,4.90875
7.686e-04,4.91156
7.688e-04,4.90844
7.690e-04,4.90906
7.692e-04,4.91656
7.694e-04,4.91719
7.696e-04,4.91281
7.698e-04,4.91156
7.700e-04,4.91063
7.702e-04,4.90969
7.704e-04,4.91406
7.706e-04,4.91219
7.708e-04,4.91406
7.710e-04,4.90688
7.712e-04,4.9025
7.714e-04,4.90844
7.716e-04,4.915
7.718e-04,4.91125
7.720e-04,4.90844
7.722e-04,4.91969
7.724e-04,4.91063
7.726e-04,4.91188
7.728e-04,4.91281
7.730e-04,4.91156
7.732e-04,4.91125
7.734e-04,4.9075
7.736e-04,4.91469
7.738e-04,4.9175
7.740e-04,4.90281
7.742e-04,4.90937
7.744e-04,4.91
7.746e-04,4.91281
7.748e-04,4.91344
7.750e-04,4.90375
7.752e-04,4.9125
7.754e-04,4.90406
7.756e-04,4.91938
7.758e-04,4.91125
7.760e-04,4.9125
7.762e-04,4.90688
7.764e-04,4.91094
7.766e-04,4.91656
7.768e-04,4.90844
7.770e-04,4.90937
7.772e-04,4.9075
7.774e-04,4.91094
7.776e-04,4.91188
7.778e-04,4.89813
7.780e-04,4.90969
7.782e-04,4.90906
7.784e-04,4.90437
7.786e-04,4.90969
7.788e-04,4.90969
7.790e-04,4.90781
7.792e-04,4.91406
7.794e-04,4.9125
7.796e-04,4.91281
7.798e-04,4.91
7.800e-04,4.91219
7.802e-04,4.91312
7.804e-04,4.91344
7.806e-04,4.90781
7.808e-04,4.91625
7.810e-04,4.90906
7.812e-04,4.90688
7.814e-04,4.91156
7.816e-04,4.9125
7.818e-04,4.91156
7.820e-04,4.91719
7.822e-04,4.91719
7.824e-04,4.90937
7.826e-04,4.91437
7.828e-04,4.90469
7.830e-04,4.91156
7.832e-04,4.91344
7.834e-04,4.90625
7.836e-04,4.91281
7.838e-04,4.91156
7.840e-04,4.91
7.842e-04,4.9075
7.844e-04,4.90406
7.846e-04,4.9175
7.848e-04,4.91
7.850e-04,4.91812
7.852e-04,4.91469
7.854e-04,4.91219
7.856e-04,4.90719
7.858e-04,4.91156
7.860e-04,4.91031
7.862e-04,4.91094
7.864e-04,4.91437
7.866e-04,4.91312
7.868e-04,4.925
7.870e-04,4.91719
7.872e-04,4.915
7.874e-04,4.91281
7.876e-04,4.91969
7.878e-04,4.91312
7.880e-04,4.91063
7.882e-04,4.90719
7.884e-04,4.91656
7.886e-04,4.91375
7.888e-04,4.90844
7.890e-04,4.90906
7.892e-04,4.91219
7.894e-04,4.91563
7.896e-04,4.91812
7.898e-04,4.90813
7.900e-04,4.91406
7.902e-04,4.92156
7.904e-04,4.91875
7.906e-04,4.91563
7.908e-04,4.91344
7.910e-04,4.90719
7.912e-04,4.905
7.914e-04,4.91469
7.916e-04,4.90969
7.918e-04,4.91344
7.920e-04,4.90562
7.922e-04,4.9075
7.924e-04,4.90813
7.926e-04,4.90469
7.928e-04,4.90656
7.930e-04,4.89875
7.932e-04,4.91
7.934e-04,4.90781
7.936e-04,4.91281
7.938e-04,4.91344
7.940e-04,4.91156
7.942e-04,4.91938
7.944e-04,4.90344
7.946e-04,4.91156
7.948e-04,4.90437
7.950e-04,4.905
7.952e-04,4.90469
7.954e-04,4.91219
7.956e-04,4.90406
7.958e-04,4.90625
7.960e-04,4.90906
7.962e-04,4.90344
7.964e-04,4.90781
7.966e-04,4.9125
7.968e-04,4.9125
7.970e-04,4.91188
7.972e-04,4.90875
7.974e-04,4.91031
7.976e-04,4.9125
7.978e-04,4.90937
7.980e-04,4.90656
7.982e-04,4.91469
7.984e-04,4.90469
7.986e-04,4.90719
7.988e-04,4.90813
7.990e-04,4.90344
7.992e-04,4.90906
7.994e-04,4.90344
7.996e-04,4.91469
7.998e-04,4.91
8.000e-04,4.90562
8.002e-04,4.91094
8.004e-04,4.91156
8.006e-04,4.91
8.008e-04,4.905
8.010e-04,4.90844
8.012e-04,4.90437
8.014e-04,4.9075
8.016e-04,4.91312
8.018e-04,4.91625
8.020e-04,4.90031
8.022e-04,4.90469
8.024e-04,4.90844
8.026e-04,4.90969
8.028e-04,4.90844
8.030e-04,4.90906
8.032e-04,4.915
8.034e-04,4.91406
8.036e-04,4.91125
8.038e-04,4.90719
8.040e-04,4.91437
8.042e-04,4.90625
8.044e-04,4.90594
8.046e-04,4.91406
8.048e-04,4.91156
8.050e-04,4.91594
8.052e-04,4.90344
8.054e-04,4.90375
8.056e-04,4.91219
8.058e-04,4.90844
8.060e-04,4.89875
8.062e-04,4.90906
8.064e-04,4.91219
8.066e-04,4.91594
8.068e-04,4.9075
8.070e-04,4.91
8.072e-04,4.91375
8.074e-04,4.90781
8.076e-04,4.91406
8.078e-04,4.90688
8.080e-04,4.905
8.082e-04,4.90937
8.084e-04,4.90969
8.086e-04,4.90969
8.088e-04,4.90656
8.090e-04,4.90656
8.092e-04,4.91469
8.094e-04,4.90937
8.096e-04,4.90969
8.098e-04,4.90625
8.100e-04,4.90875
8.102e-04,4.91906
8.104e-04,4.9175
8.106e-04,4.90406
8.108e-04,4.91563
8.110e-04,4.91219
8.112e-04,4.90969
8.114e-04,4.90375
8.116e-04,4.91219
8.118e-04,4.90875
8.120e-04,4.90594
8.122e-04,4.91094
8.124e-04,4.91375
8.126e-04,4.91125
8.128e-04,4.91531
8.130e-04,4.9125
8.132e-04,4.91625
8.134e-04,4.90937
8.136e-04,4.91875
8.138e-04,4.90937
8.140e-04,4.90781
8.142e-04,4.91469
8.144e-04,4.91469
8.146e-04,4.90656
8.148e-04,4.91063
8.150e-04,4.9125
8.152e-04,4.90313
8.154e-04,4.90844
8.156e-04,4.90375
8.158e-04,4.91625
8.160e-04,4.91125
8.162e-04,4.90094
8.164e-04,4.915
8.166e-04,4.90906
8.168e-04,4.91
8.170e-04,4.91406
8.172e-04,4.91063
8.174e-04,4.90875
8.176e-04,4.91125
8.178e-04,4.90906
8.180e-04,4.905
8.182e-04,4.90125
8.184e-04,4.90813
8.186e-04,4.91063
8.188e-04,4.91375
8.190e-04,4.91938
8.192e-04,4.91156
8.194e-04,4.90937
8.196e-04,4.92094
8.198e-04,4.91219
8.200e-04,4.90906
8.202e-04,4.91375
8.204e-04,4.91344
8.206e-04,4.91188
8.208e-04,4.90781
8.210e-04,4.91344
8.212e-04,4.90156
8.214e-04,4.90594
8.216e-04,4.90469
8.218e-04,4.90437
8.220e-04,4.91563
8.222e-04,4.90562
8.224e-04,4.905
8.226e-04,4.91188
8.228e-04,4.91406
8.230e-04,4.91375
8.232e-04,4.905
8.234e-04,4.91125
8.236e-04,4.90688
8.238e-04,4.91031
8.240e-04,4.9125
8.242e-04,4.41469
8.244e-04,1.49125
8.246e-04,0.117813
8.248e-04,-0.0015625
8.250e-04,-0.00375
8.252e-04,-0.008125
8.254e-04,-0.0090625
8.256e-04,-0.0053125
8.258e-04,-0.0121875
8.260e-04,-0.0115625
8.262e-04,-0.0078125
8.264e-04,-0.008125
8.266e-04,-0.0146875
8.268e-04,-0.0109375
8.270e-04,-0.01625
8.272e-04,-0.0140625
8.274e-04,-0.0171875
8.276e-04,-0.0175
8.278e-04,-0.0125
8.280e-04,-0.0125
8.282e-04,-0.0203125
8.284e-04,-0.0159375
8.286e-04,-0.019375
8.288e-04,-0.024375
8.290e-04,-0.0175
8.292e-04,-0.02125
8.294e-04,-0.0275
8.296e-04,-0.0209375
8.298e-04,-0.025625
8.300e-04,-0.023125
8.302e-04,-0.025625
8.304e-04,-0.0253125
8.306e-04,-0.028125
8.308e-04,-0.0275
8.310e-04,-0.0265625
8.312e-04,-0.0340625
8.314e-04,-0.0275
8.316e-04,-0.0325
8.318e-04,-0.031875
8.320e-04,-0.0275
8.322e-04,-0.0359375
8.324e-04,-0.025
8.326e-04,-0.0325
8.328e-04,-0.035
8.330e-04,-0.0378125
8.332e-04,-0.0415625
8.334e-04,-0.0378125
8.336e-04,-0.0365625
8.338e-04,-0.0396875
8.340e-04,-0.04
8.342e-04,-0.0375
8.344e-04,-0.04
8.346e-04,-0.0490625
8.348e-04,-0.043125
8.350e-04,-0.0459375
8.352e-04,-0.0446875
8.354e-04,-0.0375
8.356e-04,-0.040625
8.358e-04,-0.0365625
8.360e-04,-0.0396875
8.362e-04,-0.04125
8.364e-04,-0.0396875
8.366e-04,-0.0428125
8.368e-04,-0.0384375
8.370e-04,-0.0396875
8.372e-04,-0.040625
8.374e-04,-0.0428125
8.376e-04,-0.0453125
8.378e-04,-0.045
8.380e-04,-0.0384375
8.382e-04,-0.041875
8.384e-04,-0.04375
8.386e-04,-0.0446875
8.388e-04,-0.0434375
8.390e-04,-0.0434375
8.392e-04,-0.036875
8.394e-04,-0.0434375
8.396e-04,-0.0409375
8.398e-04,-0.0421875
8.400e-04,-0.03875
8.402e-04,-0.0425
8.404e-04,-0.038125
8.406e-04,-0.0365625
8.408e-04,-0.0428125
8.410e-04,-0.0459375
8.412e-04,-0.0446875
8.414e-04,-0.041875
8.416e-04,-0.043125
8.418e-04,-0.0396875
8.420e-04,-0.0390625
8.422e-04,-0.045625
8.424e-04,-0.0446875
8.426e-04,-0.0375
8.428e-04,-0.0428125
8.430e-04,-0.0375
8.432e-04,-0.03375
8.434e-04,-0.0403125
8.436e-04,-0.04375
8.438e-04,-0.0409375
8.440e-04,-0.0465625
8.442e-04,-0.0396875
8.444e-04,-0.04125
8.446e-04,-0.0478125
8.448e-04,-0.0365625
8.450e-04,-0.04375
8.452e-04,-0.0378125
8.454e-04,-0.0371875
8.456e-04,-0.0390625
8.458e-04,-0.0384375
8.460e-04,-0.0409375
8.462e-04,-0.041875
8.464e-04,-0.03875
8.466e-04,-0.04125
8.468e-04,-0.035625
8.470e-04,-0.041875
8.472e-04,-0.0384375
8.474e-04,-0.0425
8.476e-04,-0.0359375
8.478e-04,-0.03625
8.480e-04,-0.045625
8.482e-04,-0.0371875
8.484e-04,-0.0459375
8.486e-04,-0.0440625
8.488e-04,-0.039375
8.490e-04,-0.0353125
8.492e-04,-0.0403125
8.494e-04,-0.0371875
8.496e-04,-0.0396875
8.498e-04,-0.0378125
8.500e-04,-0.0428125
8.502e-04,-0.041875
8.504e-04,-0.0421875
8.506e-04,-0.0396875
8.508e-04,-0.0321875
8.510e-04,-0.04
8.512e-04,-0.0384375
8.514e-04,-0.036875
8.516e-04,-0.036875
8.518e-04,-0.0390625
8.520e-04,-0.04125
8.522e-04,-0.043125
8.524e-04,-0.038125
8.526e-04,-0.0403125
8.528e-04,-0.035
8.530e-04,-0.041875
8.532e-04,-0.0353125
8.534e-04,-0.0421875
8.536e-04,-0.0365625
8.538e-04,-0.0434375
8.540e-04,-0.0409375
8.542e-04,-0.0384375
8.544e-04,-0.0421875
8.546e-04,-0.041875
8.548e-04,-0.04625
8.550e-04,-0.0459375
8.552e-04,-0.038125
8.554e-04,-0.03875
8.556e-04,-0.043125
8.558e-04,-0.04625
8.560e-04,-0.0415625
8.562e-04,-0.0515625
8.564e-04,-0.045625
8.566e-04,-0.038125
8.568e-04,-0.0315625
8.570e-04,-0.0465625
8.572e-04,-0.044375
8.574e-04,-0.0428125
8.576e-04,-0.044375
8.578e-04,-0.0378125
8.580e-04,-0.0415625
8.582e-04,-0.0365625
8.584e-04,-0.0446875
8.586e-04,-0.0340625
8.588e-04,-0.043125
8.590e-04,-0.0375
8.592e-04,-0.0409375
8.594e-04,-0.041875
8.596e-04,-0.044375
8.598e-04,-0.0365625
8.600e-04,-0.0390625
8.602e-04,-0.039375
8.604e-04,-0.0390625
8.606e-04,-0.0375
8.608e-04,-0.0396875
8.610e-04,-0.0421875
8.612e-04,-0.0440625
8.614e-04,-0.0384375
8.616e-04,-0.0371875
8.618e-04,-0.03625
8.620e-04,-0.03875
8.622e-04,-0.0325
8.624e-04,-0.039375
8.626e-04,-0.03875
8.628e-04,-0.0459375
8.630e-04,-0.039375
8.632e-04,-0.0390625
8.634e-04,-0.0346875
8.636e-04,-0.0346875
8.638e-04,-0.034375
8.640e-04,-0.0390625
8.642e-04,-0.0390625
8.644e-04,-0.0353125
8.646e-04,-0.0421875
8.648e-04,-0.039375
8.650e-04,-0.043125
8.652e-04,-0.0384375
8.654e-04,-0.0415625
8.656e-04,-0.0375
8.658e-04,-0.0359375
8.660e-04,-0.041875
8.662e-04,-0.0315625
8.664e-04,-0.0421875
8.666e-04,-0.0328125
8.668e-04,-0.0390625
8.670e-04,-0.0378125
8.672e-04,-0.0378125
8.674e-04,-0.0328125
8.676e-04,-0.0415625
8.678e-04,-0.04125
8.680e-04,-0.0409375
8.682e-04,-0.0359375
8.684e-04,-0.039375
8.686e-04,-0.04
8.688e-04,-0.041875
8.690e-04,-0.0334375
8.692e-04,-0.0346875
8.694e-04,-0.0325
8.696e-04,-0.04
8.698e-04,-0.03625
8.700e-04,-0.0375
8.702e-04,-0.0371875
8.704e-04,-0.0371875
8.706e-04,-0.0365625
8.708e-04,-0.0396875
8.710e-04,-0.0371875
8.712e-04,-0.0365625
8.714e-04,-0.039375
8.716e-04,-0.0334375
8.718e-04,-0.0353125
8.720e-04,-0.0415625
8.722e-04,-0.0390625
8.724e-04,-0.039375
8.726e-04,-0.039375
8.728e-04,-0.0409375
8.730e-04,-0.045625
8.732e-04,-0.040625
8.734e-04,-0.03875
8.736e-04,-0.04
8.738e-04,-0.035625
8.740e-04,-0.0346875
8.742e-04,-0.0321875
8.744e-04,-0.04
8.746e-04,-0.0371875
8.748e-04,-0.0365625
8.750e-04,-0.0409375
8.752e-04,-0.0353125
8.754e-04,-0.0384375
8.756e-04,-0.0371875
8.758e-04,-0.0403125
8.760e-04,-0.034375
8.762e-04,-0.0353125
8.764e-04,-0.0409375
8.766e-04,-0.043125
8.768e-04,-0.0371875
8.770e-04,-0.03625
8.772e-04,-0.0390625
8.774e-04,-0.0403125
8.776e-04,-0.03375
8.778e-04,-0.0390625
8.780e-04,-0.035625
8.782e-04,-0.0321875
8.784e-04,-0.0390625
8.786e-04,-0.0415625
8.788e-04,-0.0384375
8.790e-04,-0.03375
8.792e-04,-0.028125
8.794e-04,-0.0340625
8.796e-04,-0.0346875
8.798e-04,-0.0321875
8.800e-04,-0.0275
8.802e-04,-0.03375
8.804e-04,-0.0415625
8.806e-04,-0.033125
8.808e-04,-0.0340625
8.810e-04,-0.04
8.812e-04,-0.0321875
8.814e-04,-0.0365625
8.816e-04,-0.0353125
8.818e-04,-0.035625
8.820e-04,-0.03875
8.822e-04,-0.033125
8.824e-04,-0.0375
8.826e-04,-0.041875
8.828e-04,-0.035
8.830e-04,-0.030625
8.832e-04,-0.0371875
8.834e-04,-0.0378125
8.836e-04,-0.03625
8.838e-04,-0.03875
8.840e-04,-0.0290625
8.842e-04,-0.03625
8.844e-04,-0.0353125
8.846e-04,-0.04
8.848e-04,-0.0346875
8.850e-04,-0.036875
8.852e-04,-0.0425
8.854e-04,-0.0371875
8.856e-04,-0.0340625
8.858e-04,-0.0459375
8.860e-04,-0.0325
8.862e-04,-0.0359375
8.864e-04,-0.0371875
8.866e-04,-0.039375
8.868e-04,-0.035
8.870e-04,-0.0321875
8.872e-04,-0.035625
8.874e-04,-0.0434375
8.876e-04,-0.03875
8.878e-04,-0.04125
8.880e-04,-0.0365625
8.882e-04,-0.041875
8.884e-04,-0.0290625
8.886e-04,-0.03625
8.888e-04,-0.0384375
8.890e-04,-0.0321875
8.892e-04,-0.0425
8.894e-04,-0.034375
8.896e-04,-0.0421875
8.898e-04,-0.04
8.900e-04,-0.045
8.902e-04,-0.0403125
8.904e-04,-0.034375
8.906e-04,-0.034375
8.908e-04,-0.036875
8.910e-04,-0.0371875
8.912e-04,-0.0353125
8.914e-04,-0.045625
8.916e-04,-0.0365625
8.918e-04,-0.0440625
8.920e-04,-0.045
8.922e-04,-0.0384375
8.924e-04,-0.04
8.926e-04,-0.0346875
8.928e-04,-0.033125
8.930e-04,-0.04125
8.932e-04,-0.04
8.934e-04,-0.0403125
8.936e-04,-0.0421875
8.938e-04,-0.035625
8.940e-04,-0.04
8.942e-04,-0.0428125
8.944e-04,-0.0365625
8.946e-04,-0.0390625
8.948e-04,-0.0421875
8.950e-04,-0.0353125
8.952e-04,-0.0390625
8.954e-04,-0.038125
8.956e-04,-0.045625
8.958e-04,-0.035
8.960e-04,-0.0359375
8.962e-04,-0.036875
8.964e-04,-0.0390625
8.966e-04,-0.039375
8.968e-04,-0.03875
8.970e-04,-0.0375
8.972e-04,-0.0353125
8.974e-04,-0.035
8.976e-04,-0.0409375
8.978e-04,-0.04
8.980e-04,-0.040625
8.982e-04,-0.0371875
8.984e-04,-0.0375
8.986e-04,-0.0425
8.988e-04,-0.04375
8.990e-04,-0.035
8.992e-04,-0.0378125
8.994e-04,-0.0365625
8.996e-04,-0.043125
8.998e-04,-0.03
9.000e-04,-0.0378125
9.002e-04,-0.0346875
9.004e-04,-0.0378125
9.006e-04,-0.0371875
9.008e-04,-0.0359375
9.010e-04,-0.04375
9.012e-04,-0.0403125
9.014e-04,-0.03875
9.016e-04,-0.043125
9.018e-04,-0.04
9.020e-04,-0.0321875
9.022e-04,-0.03625
9.024e-04,-0.04
9.026e-04,-0.0409375
9.028e-04,-0.03875
9.030e-04,-0.0334375
9.032e-04,-0.036875
9.034e-04,-0.03375
9.036e-04,-0.0321875
9.038e-04,-0.04125
9.040e-04,-0.03375
9.042e-04,-0.036875
9.044e-04,-0.0434375
9.046e-04,-0.0409375
9.048e-04,-0.040625
9.050e-04,-0.0409375
9.052e-04,-0.0353125
9.054e-04,-0.0415625
9.056e-04,-0.0359375
9.058e-04,-0.035
9.060e-04,-0.0390625
9.062e-04,-0.0384375
9.064e-04,-0.043125
9.066e-04,-0.0378125
9.068e-04,-0.035
9.070e-04,-0.0359375
9.072e-04,-0.0415625
9.074e-04,-0.03375
9.076e-04,-0.035625
9.078e-04,-0.0403125
9.080e-04,-0.0325
9.082e-04,-0.0421875
9.084e-04,-0.0425
9.086e-04,-0.038125
9.088e-04,-0.0465625
9.090e-04,-0.0415625
9.092e-04,-0.035625
9.094e-04,-0.0359375
9.096e-04,-0.0390625
9.098e-04,-0.040625
9.100e-04,-0.034375
9.102e-04,-0.038125
9.104e-04,-0.041875
9.106e-04,-0.0390625
9.108e-04,-0.04
9.110e-04,-0.0334375
9.112e-04,-0.04
9.114e-04,-0.034375
9.116e-04,-0.0346875
9.118e-04,-0.0390625
9.120e-04,-0.03875
9.122e-04,-0.034375
9.124e-04,-0.0390625
9.126e-04,-0.0434375
9.128e-04,-0.035
9.130e-04,-0.0371875
9.132e-04,-0.0428125
9.134e-04,-0.0365625
9.136e-04,-0.038125
9.138e-04,-0.038125
9.140e-04,-0.0359375
9.142e-04,-0.034375
9.144e-04,-0.0415625
9.146e-04,-0.0371875
9.148e-04,-0.0353125
9.150e-04,-0.034375
9.152e-04,-0.045625
9.154e-04,-0.0403125
9.156e-04,-0.0353125
9.158e-04,-0.043125
9.160e-04,-0.040625
9.162e-04,-0.0409375
9.164e-04,-0.043125
9.166e-04,-0.035625
9.168e-04,-0.0325
9.170e-04,-0.04125
9.172e-04,-0.0375
9.174e-04,-0.0365625
9.176e-04,-0.0409375
9.178e-04,-0.0375
9.180e-04,-0.0359375
9.182e-04,-0.0409375
9.184e-04,-0.03375
9.186e-04,-0.0334375
9.188e-04,-0.0396875
9.190e-04,-0.0371875
9.192e-04,-0.0353125
9.194e-04,-0.0375
9.196e-04,-0.0390625
9.198e-04,-0.0409375
9.200e-04,-0.03375
9.202e-04,-0.03625
9.204e-04,-0.0315625
9.206e-04,-0.0346875
9.208e-04,-0.03875
9.210e-04,-0.0390625
9.212e-04,-0.03125
9.214e-04,-0.030625
9.216e-04,-0.035625
9.218e-04,-0.0359375
9.220e-04,-0.03875
9.222e-04,-0.035625
9.224e-04,-0.0340625
9.226e-04,-0.0403125
9.228e-04,-0.03875
9.230e-04,-0.03625
9.232e-04,-0.038125
9.234e-04,-0.03375
9.236e-04,-0.0340625
9.238e-04,-0.0365625
9.240e-04,-0.033125
9.242e-04,-0.0353125
9.244e-04,-0.0325
9.246e-04,-0.041875
9.248e-04,-0.0365625
9.250e-04,-0.04
9.252e-04,-0.03875
9.254e-04,-0.0359375
9.256e-04,-0.0440625
9.258e-04,-0.0409375
9.260e-04,-0.0384375
9.262e-04,-0.03875
9.264e-04,-0.038125
9.266e-04,-0.041875
9.268e-04,-0.036875
9.270e-04,-0.035
9.272e-04,-0.0334375
9.274e-04,-0.03625
9.276e-04,-0.0421875
9.278e-04,-0.0434375
9.280e-04,-0.0346875
9.282e-04,-0.0321875
9.284e-04,-0.0359375
9.286e-04,-0.0375
9.288e-04,-0.0384375
9.290e-04,-0.0346875
9.292e-04,-0.0375
9.294e-04,-0.0396875
9.296e-04,-0.040625
9.298e-04,-0.0328125
9.300e-04,-0.040625
9.302e-04,-0.0425
9.304e-04,-0.0365625
9.306e-04,-0.035
9.308e-04,-0.04
9.310e-04,-0.0415625
9.312e-04,-0.041875
9.314e-04,-0.036875
9.316e-04,-0.0378125
9.318e-04,-0.0434375
9.320e-04,-0.0371875
9.322e-04,-0.036875
9.324e-04,-0.0390625
9.326e-04,-0.040625
9.328e-04,-0.0421875
9.330e-04,-0.038125
9.332e-04,-0.0340625
9.334e-04,-0.03375
9.336e-04,-0.0359375
9.338e-04,-0.0334375
9.340e-04,-0.041875
9.342e-04,-0.034375
9.344e-04,-0.04
9.346e-04,-0.04375
9.348e-04,-0.0396875
9.350e-04,-0.03875
9.352e-04,-0.0359375
9.354e-04,-0.0390625
9.356e-04,-0.034375
9.358e-04,-0.0365625
9.360e-04,-0.0353125
9.362e-04,-0.0353125
9.364e-04,-0.0334375
9.366e-04,-0.0396875
9.368e-04,-0.03875
9.370e-04,-0.035
9.372e-04,-0.039375
9.374e-04,-0.04125
9.376e-04,-0.035
9.378e-04,-0.040625
9.380e-04,-0.0328125
9.382e-04,-0.038125
9.384e-04,-0.029375
9.386e-04,-0.044375
9.388e-04,-0.029375
9.390e-04,-0.0365625
9.392e-04,-0.0359375
9.394e-04,-0.0315625
9.396e-04,-0.0375
9.398e-04,-0.04125
9.400e-04,-0.0325
9.402e-04,-0.0325
9.404e-04,-0.0315625
9.406e-04,-0.0321875
9.408e-04,-0.0346875
9.410e-04,-0.035625
9.412e-04,-0.0353125
9.414e-04,-0.03375
9.416e-04,-0.0375
9.418e-04,-0.0365625
